,tb,rbi,sb,sh,sf,ibb,WPA,avg,obp,slg,ops,power_barrel,contact_barrel,clutch_barrel,xh,babib,pitch/pa,cq,b/k,IsoP,IsoD,hr%,kk%,bb%,xh/h,ueqr,wOBA,obp_label,slg_label,ops_label,ops_mean,avg_mean,obp_mean,slg_mean,power_barrel_mean,contact_barrel_mean,clutch_barrel_mean
214,0.511,0.091,0.045,0.0,0.0,0.011,0.002,0.325,0.364,0.542,0.906,0.091,0.08,0.034,0.125,0.369,3.72,0.397,0.333,0.21700000000000003,0.03899999999999998,0.034,0.17,0.057,0.407,0.924,0.392,0.26666666666666666,0.4666666666666667,0.7333333333333334,0.7393,0.2617,0.30755,0.43174999999999997,0.07335,0.06555000000000001,0.03115000000000001
215,0.393,0.119,0.012,0.0,0.0,0.0,0.001,0.256,0.326,0.423,0.749,0.107,0.107,0.024,0.083,0.309,4.19,0.343,0.3,0.16699999999999998,0.07,0.036,0.238,0.071,0.35,0.764,0.337,0.3953488372093023,0.6578947368421053,1.0532435740514077,0.8650769230769231,0.274,0.3351538461538462,0.5299230769230769,0.1346923076923077,0.09107692307692307,0.03953846153846153
216,0.417,0.144,0.008,0.0,0.015,0.008,0.003,0.32,0.346,0.44,0.786,0.045,0.121,0.008,0.068,0.343,3.45,0.335,0.312,0.12,0.025999999999999968,0.023,0.121,0.038,0.225,0.787,0.348,0.42105263157894735,0.7647058823529411,1.1857585139318885,0.8757105263157897,0.3192105263157895,0.38850000000000007,0.4872105263157895,0.09431578947368421,0.09926315789473683,0.011842105263157899
217,0.434,0.132,0.0,0.0,0.0,0.019,0.001,0.292,0.37,0.479,0.849,0.132,0.151,0.075,0.057,0.344,4.43,0.397,0.385,0.187,0.07800000000000001,0.057,0.245,0.094,0.214,0.843,0.387,0.4523809523809524,0.7096774193548387,1.162058371735791,1.0051818181818182,0.2990606060606061,0.41345454545454546,0.5917272727272725,0.13290909090909098,0.0742121212121212,0.06515151515151515
218,0.457,0.205,0.016,0.0,0.008,0.0,0.01,0.324,0.415,0.523,0.938,0.079,0.079,0.016,0.094,0.369,4.21,0.402,0.652,0.199,0.09099999999999997,0.039,0.181,0.118,0.333,0.947,0.418,0.43902439024390244,0.6857142857142857,1.124738675958188,0.866625,0.306375,0.3817916666666666,0.4848333333333334,0.09670833333333334,0.09050000000000002,0.029708333333333347
219,0.308,0.077,0.0,0.0,0.0,0.0,-0.001,0.278,0.333,0.333,0.666,0.077,0.103,0.0,0.051,0.357,4.41,0.307,0.375,0.05499999999999999,0.05499999999999999,0.0,0.205,0.077,0.2,0.679,0.304,0.5161290322580645,0.5,1.0161290322580645,0.7075999999999999,0.2882,0.36100000000000004,0.3466,0.06820000000000001,0.09519999999999999,0.004200000000000001
220,0.495,0.138,0.018,0.018,0.0,0.0,0.003,0.388,0.438,0.524,0.962,0.028,0.128,0.0,0.064,0.402,3.79,0.381,0.75,0.136,0.04999999999999999,0.028,0.073,0.055,0.175,0.953,0.435,0.4090909090909091,0.6190476190476191,1.0281385281385282,0.876547619047619,0.343142857142857,0.4037619047619047,0.4727857142857144,0.030690476190476188,0.11759523809523807,0.0
221,0.589,0.221,0.0,0.0,0.0,0.011,0.015,0.356,0.417,0.644,1.061,0.147,0.116,0.053,0.158,0.366,3.71,0.425,0.727,0.28800000000000003,0.061,0.053,0.116,0.084,0.484,1.031,0.458,0.37209302325581395,0.6052631578947368,0.9773561811505508,0.8771707317073169,0.3025121951219512,0.36246341463414633,0.5147073170731706,0.11039024390243904,0.09234146341463415,0.01990243902439025
222,0.72,0.266,0.007,0.0,0.014,0.0,0.016,0.349,0.399,0.798,1.197,0.196,0.077,0.098,0.189,0.33,3.9,0.513,0.48,0.44900000000000007,0.050000000000000044,0.105,0.175,0.084,0.6,1.177,0.485,0.4772727272727273,0.65,1.1272727272727274,0.9930243902439022,0.32034146341463426,0.40129268292682924,0.5917317073170731,0.12458536585365858,0.08009756097560977,0.05097560975609754
223,0.349,0.169,0.0,0.0,0.012,0.0,0.005,0.289,0.353,0.382,0.735,0.0,0.108,0.0,0.048,0.396,4.13,0.372,0.261,0.09300000000000003,0.064,0.012,0.277,0.072,0.182,0.744,0.337,0.19047619047619047,0.10526315789473684,0.2957393483709273,0.6951666666666667,0.27575,0.33225,0.3629166666666667,0.03541666666666667,0.10225000000000001,0.007083333333333334
224,0.462,0.132,0.019,0.0,0.0,0.0,0.005,0.315,0.411,0.533,0.944,0.113,0.123,0.028,0.075,0.354,4.61,0.411,0.667,0.21800000000000003,0.09599999999999997,0.057,0.198,0.132,0.276,0.95,0.414,0.38095238095238093,0.7894736842105263,1.1704260651629073,0.7710731707317072,0.25121951219512195,0.34485365853658545,0.4262195121951219,0.09446341463414634,0.08575609756097563,0.033439024390243904
225,0.246,0.158,0.018,0.0,0.018,0.0,-0.01,0.182,0.193,0.255,0.448,0.018,0.035,0.0,0.035,0.257,3.32,0.263,0.05,0.07300000000000001,0.01100000000000001,0.018,0.351,0.018,0.2,0.483,0.195,0.30303030303030304,0.375,0.678030303030303,0.7148437500000002,0.29699999999999993,0.3243125,0.39053125000000005,0.03903125000000002,0.08615624999999998,0.006375
226,0.336,0.138,0.017,0.0,0.009,0.009,0.002,0.183,0.277,0.375,0.652,0.086,0.043,0.034,0.086,0.194,4.14,0.279,0.393,0.192,0.09400000000000003,0.043,0.241,0.095,0.526,0.682,0.298,0.4523809523809524,0.9117647058823529,1.3641456582633054,0.8100789473684212,0.2702105263157895,0.3677631578947369,0.4423157894736842,0.08492105263157894,0.09655263157894736,0.03034210526315789
227,0.657,0.25,0.019,0.009,0.009,0.0,0.019,0.388,0.418,0.689,1.107,0.13,0.028,0.046,0.13,0.444,3.95,0.523,0.167,0.30099999999999993,0.02999999999999997,0.074,0.222,0.037,0.35,1.087,0.474,0.2857142857142857,0.36,0.6457142857142857,0.9355000000000001,0.3070416666666666,0.355,0.5804999999999999,0.11920833333333332,0.06566666666666666,0.04691666666666667
228,0.225,0.027,0.027,0.018,0.018,0.0,-0.005,0.232,0.342,0.263,0.605,0.009,0.135,0.0,0.027,0.256,4.39,0.22,1.273,0.031,0.11000000000000001,0.0,0.099,0.126,0.136,0.659,0.299,0.4166666666666667,0.3939393939393939,0.8106060606060606,0.6808275862068965,0.2694137931034483,0.36865517241379314,0.31217241379310345,0.001586206896551724,0.15203448275862072,0.0
229,0.253,0.072,0.012,0.012,0.024,0.012,-0.009,0.237,0.286,0.276,0.562,0.024,0.145,0.0,0.012,0.274,3.9,0.251,0.333,0.039000000000000035,0.04899999999999999,0.012,0.181,0.06,0.056,0.605,0.263,0.34210526315789475,0.4,0.7421052631578948,0.7736857142857144,0.31908571428571436,0.37854285714285724,0.395142857142857,0.0270857142857143,0.13951428571428573,0.0014285714285714286
230,0.407,0.176,0.028,0.009,0.009,0.0,0.009,0.323,0.394,0.458,0.8520000000000001,0.046,0.074,0.019,0.074,0.377,3.95,0.368,0.611,0.135,0.07100000000000001,0.019,0.167,0.102,0.258,0.858,0.38,0.45454545454545453,0.8484848484848485,1.303030303030303,0.992,0.36758333333333343,0.41858333333333336,0.5734166666666667,0.06766666666666667,0.10241666666666667,0.0295
231,0.437,0.087,0.0,0.0,0.0,0.0,0.001,0.319,0.398,0.495,0.893,0.087,0.126,0.029,0.097,0.382,4.11,0.394,0.6,0.176,0.07900000000000001,0.029,0.194,0.117,0.345,0.885,0.391,0.2727272727272727,0.5,0.7727272727272727,0.8981666666666666,0.3105,0.38283333333333336,0.5153333333333333,0.10691666666666665,0.10583333333333333,0.023416666666666665
232,0.506,0.156,0.013,0.0,0.0,0.0,0.022,0.361,0.41,0.542,0.952,0.026,0.065,0.013,0.104,0.431,4.22,0.419,0.385,0.18100000000000005,0.04899999999999999,0.013,0.169,0.065,0.308,0.956,0.417,0.29545454545454547,0.3,0.5954545454545455,0.7604871794871794,0.2834102564102564,0.34099999999999997,0.41948717948717945,0.07479487179487179,0.09351282051282053,0.01676923076923078
233,0.677,0.173,0.008,0.0,0.008,0.016,0.011,0.41,0.462,0.735,1.197,0.126,0.157,0.047,0.15,0.411,3.77,0.483,0.643,0.325,0.052000000000000046,0.071,0.11,0.071,0.396,1.172,0.521,0.42424242424242425,0.48148148148148145,0.9057239057239057,0.9830000000000001,0.34419512195121943,0.4265121951219514,0.5564878048780487,0.09029268292682929,0.11339024390243907,0.024341463414634154
234,0.442,0.163,0.023,0.016,0.016,0.0,0.009,0.35,0.4,0.487,0.887,0.062,0.147,0.008,0.085,0.37,3.9,0.351,1.0,0.137,0.050000000000000044,0.008,0.078,0.078,0.268,0.898,0.39,0.47619047619047616,0.45714285714285713,0.9333333333333333,0.7707272727272726,0.3004772727272727,0.36395454545454553,0.4067727272727272,0.03388636363636363,0.1375227272727273,0.0008181818181818182
235,0.523,0.177,0.038,0.0,0.0,0.0,0.007,0.287,0.341,0.557,0.8980000000000001,0.077,0.046,0.031,0.123,0.342,4.15,0.436,0.229,0.2700000000000001,0.05400000000000005,0.062,0.269,0.062,0.457,0.909,0.386,0.43478260869565216,0.6190476190476191,1.0538302277432712,0.9877317073170728,0.3292926829268292,0.39046341463414624,0.597268292682927,0.11812195121951215,0.06897560975609755,0.038414634146341456
236,0.448,0.138,0.0,0.0,0.0,0.0,0.008,0.312,0.375,0.487,0.862,0.115,0.08,0.034,0.092,0.328,3.57,0.346,0.7,0.175,0.063,0.034,0.115,0.08,0.32,0.854,0.381,0.4166666666666667,0.6363636363636364,1.053030303030303,0.937575,0.34089999999999987,0.41332500000000005,0.52425,0.10040000000000002,0.08637500000000001,0.033850000000000005
237,0.367,0.102,0.0,0.01,0.01,0.0,0.008,0.286,0.327,0.396,0.7230000000000001,0.082,0.153,0.02,0.061,0.342,3.54,0.326,0.333,0.11000000000000004,0.041000000000000036,0.01,0.184,0.061,0.231,0.73,0.317,0.39473684210526316,0.4857142857142857,0.8804511278195488,0.82965625,0.2937812500000001,0.34537500000000004,0.48428124999999994,0.109375,0.09853125000000001,0.015062500000000003
238,0.25,0.083,0.009,0.0,0.019,0.0,-0.007,0.196,0.229,0.265,0.494,0.056,0.12,0.009,0.046,0.25,3.86,0.241,0.148,0.069,0.033,0.009,0.25,0.037,0.25,0.527,0.223,0.39285714285714285,0.6296296296296297,1.0224867724867726,0.633421052631579,0.2548947368421053,0.28442105263157896,0.34900000000000003,0.0741578947368421,0.11126315789473686,0.015421052631578952
239,0.385,0.092,0.015,0.0,0.0,0.0,-0.006,0.279,0.323,0.41,0.733,0.031,0.092,0.015,0.062,0.278,3.92,0.286,0.8,0.13099999999999995,0.043999999999999984,0.031,0.077,0.062,0.235,0.739,0.322,0.2631578947368421,0.4117647058823529,0.6749226006191951,0.7373157894736843,0.24894736842105267,0.31321052631578944,0.4241052631578947,0.06989473684210527,0.08084210526315791,0.010473684210526316
240,0.263,0.105,0.0,0.018,0.0,0.0,-0.003,0.222,0.263,0.278,0.541,0.035,0.105,0.0,0.053,0.279,3.63,0.244,0.273,0.05600000000000002,0.04100000000000001,0.0,0.193,0.053,0.25,0.56,0.245,0.45,0.5263157894736842,0.9763157894736842,0.7586052631578947,0.2975526315789474,0.3784473684210527,0.38015789473684225,0.049526315789473675,0.09760526315789474,0.0020789473684210526
241,0.771,0.171,0.029,0.057,0.0,0.0,0.013,0.455,0.5,0.818,1.318,0.2,0.171,0.057,0.171,0.414,3.54,0.487,2.0,0.36299999999999993,0.044999999999999984,0.086,0.029,0.057,0.4,1.282,0.567,0.35714285714285715,0.5945945945945946,0.9517374517374517,0.8696060606060606,0.33312121212121215,0.4016060606060606,0.4679999999999999,0.08733333333333329,0.13484848484848486,0.01696969696969698
242,0.34,0.107,0.019,0.0,0.019,0.0,0.002,0.258,0.34,0.393,0.7330000000000001,0.039,0.136,0.0,0.078,0.313,4.13,0.328,0.545,0.135,0.08200000000000002,0.019,0.214,0.117,0.348,0.771,0.325,0.3793103448275862,0.5,0.8793103448275862,0.7417750000000002,0.26725,0.3592749999999999,0.38249999999999995,0.037825000000000004,0.13369999999999999,0.00205
243,0.388,0.115,0.05,0.014,0.007,0.0,0.004,0.32,0.386,0.432,0.8180000000000001,0.043,0.144,0.007,0.058,0.336,3.98,0.323,1.0,0.11199999999999999,0.066,0.022,0.094,0.094,0.2,0.857,0.367,0.4523809523809524,0.4411764705882353,0.8935574229691876,0.7299142857142861,0.28168571428571426,0.3547428571428571,0.3751714285714286,0.03248571428571429,0.1085142857142857,0.0006571428571428571
244,0.479,0.167,0.0,0.0,0.0,0.0,-0.0,0.333,0.375,0.511,0.886,0.104,0.229,0.0,0.125,0.333,3.88,0.335,1.5,0.178,0.04199999999999998,0.021,0.042,0.062,0.4,0.885,0.384,0.3,0.6,0.8999999999999999,0.8490833333333333,0.3185,0.36624999999999996,0.4828333333333334,0.06683333333333331,0.15033333333333335,0.0
245,0.478,0.124,0.009,0.0,0.009,0.0,0.004,0.327,0.353,0.491,0.844,0.097,0.08,0.035,0.08,0.416,3.62,0.428,0.067,0.16399999999999998,0.025999999999999968,0.035,0.265,0.018,0.25,0.855,0.374,0.29545454545454547,0.30952380952380953,0.604978354978355,0.8339655172413794,0.2890689655172414,0.34800000000000003,0.48596551724137926,0.0991034482758621,0.0703448275862069,0.022068965517241388
246,0.467,0.084,0.009,0.0,0.009,0.009,-0.005,0.312,0.391,0.521,0.912,0.112,0.084,0.047,0.093,0.321,3.95,0.366,0.714,0.20900000000000002,0.07900000000000001,0.047,0.131,0.093,0.333,0.906,0.409,0.36363636363636365,0.3,0.6636363636363636,0.8691538461538462,0.31030769230769234,0.3804615384615385,0.48869230769230765,0.08615384615384616,0.105,0.032538461538461544
247,0.628,0.202,0.008,0.0,0.008,0.0,0.008,0.379,0.409,0.653,1.062,0.155,0.147,0.047,0.155,0.412,4.11,0.451,0.222,0.274,0.02999999999999997,0.039,0.14,0.031,0.426,1.06,0.458,0.43478260869565216,0.65,1.0847826086956522,0.8554285714285715,0.31573809523809526,0.38302380952380943,0.47240476190476194,0.08797619047619047,0.09604761904761905,0.010642857142857147
248,0.436,0.223,0.011,0.032,0.011,0.0,0.006,0.298,0.368,0.488,0.856,0.085,0.149,0.011,0.085,0.309,4.14,0.349,0.692,0.19,0.07,0.043,0.138,0.096,0.32,0.856,0.375,0.4,0.5,0.9,0.7933333333333332,0.2825555555555556,0.3457777777777778,0.4475555555555556,0.055777777777777766,0.1421666666666667,0.004944444444444444
249,0.534,0.194,0.0,0.0,0.01,0.01,0.011,0.367,0.388,0.561,0.9490000000000001,0.107,0.146,0.01,0.126,0.384,3.35,0.392,0.4,0.19400000000000006,0.02100000000000002,0.029,0.097,0.039,0.361,0.947,0.41,0.4,0.6956521739130435,1.0956521739130434,0.9924146341463415,0.3436829268292683,0.4082439024390245,0.584170731707317,0.10790243902439026,0.09595121951219515,0.02892682926829269
250,0.284,0.119,0.0,0.009,0.009,0.0,-0.004,0.243,0.282,0.301,0.583,0.0,0.147,0.0,0.055,0.266,3.48,0.234,0.5,0.057999999999999996,0.03899999999999998,0.0,0.092,0.046,0.24,0.598,0.265,0.28,0.18181818181818182,0.46181818181818185,0.6207333333333336,0.24835555555555555,0.30437777777777786,0.31635555555555556,0.0024888888888888886,0.1274666666666667,0.0
251,0.346,0.093,0.0,0.019,0.009,0.0,-0.005,0.276,0.339,0.378,0.7170000000000001,0.075,0.112,0.0,0.056,0.329,4.17,0.319,0.381,0.10199999999999998,0.063,0.019,0.196,0.075,0.222,0.739,0.327,0.28,0.3333333333333333,0.6133333333333333,0.6236285714285715,0.22805714285714287,0.3057714285714286,0.31785714285714284,0.05165714285714286,0.08751428571428573,0.0010571428571428572
252,0.614,0.239,0.0,0.0,0.0,0.011,0.007,0.308,0.393,0.692,1.085,0.125,0.136,0.034,0.136,0.283,3.48,0.455,0.625,0.38399999999999995,0.08500000000000002,0.102,0.182,0.114,0.5,1.056,0.46,0.5294117647058824,1.0625,1.5919117647058822,1.037181818181818,0.31272727272727274,0.38345454545454555,0.6537272727272726,0.11909090909090908,0.11645454545454546,0.03609090909090909
253,0.368,0.158,0.032,0.0,0.021,0.011,0.004,0.264,0.312,0.402,0.714,0.074,0.063,0.021,0.105,0.301,4.03,0.306,0.4,0.138,0.04799999999999999,0.011,0.158,0.063,0.435,0.745,0.318,0.4375,0.42857142857142855,0.8660714285714286,0.8197073170731707,0.2764146341463415,0.3582682926829268,0.4614390243902438,0.06397560975609756,0.0772439024390244,0.015243902439024395
254,0.267,0.067,0.044,0.0,0.0,0.0,0.008,0.262,0.311,0.286,0.597,0.044,0.067,0.0,0.022,0.314,4.07,0.26,0.429,0.023999999999999966,0.04899999999999999,0.0,0.156,0.067,0.091,0.635,0.276,0.34782608695652173,0.6086956521739131,0.9565217391304348,0.7804782608695653,0.3157391304347826,0.36269565217391314,0.41778260869565215,0.046782608695652164,0.12482608695652174,0.0027391304347826086
255,0.525,0.139,0.059,0.0,0.0,0.0,0.004,0.326,0.379,0.558,0.937,0.119,0.089,0.04,0.099,0.352,3.5,0.408,0.333,0.23200000000000004,0.05299999999999999,0.059,0.178,0.059,0.323,0.938,0.41,0.4782608695652174,0.9473684210526315,1.425629290617849,1.0376153846153844,0.34253846153846157,0.4156923076923077,0.621923076923077,0.11830769230769232,0.09907692307692308,0.04438461538461539
256,0.487,0.142,0.035,0.0,0.0,0.0,0.008,0.214,0.319,0.534,0.853,0.159,0.035,0.027,0.115,0.19,4.53,0.377,0.333,0.32000000000000006,0.10500000000000001,0.088,0.265,0.088,0.591,0.87,0.381,0.3448275862068966,0.56,0.9048275862068966,0.9852820512820514,0.30874358974358973,0.4141538461538461,0.5711282051282052,0.10933333333333341,0.08271794871794871,0.030923076923076935
257,0.43,0.21,0.0,0.03,0.01,0.0,0.0,0.281,0.369,0.483,0.852,0.06,0.06,0.0,0.12,0.333,4.11,0.374,0.476,0.20199999999999996,0.08799999999999997,0.03,0.21,0.1,0.48,0.855,0.382,0.25,0.38461538461538464,0.6346153846153846,0.6672499999999999,0.25415,0.31265000000000004,0.3546000000000001,0.051449999999999996,0.10034999999999998,0.0
258,0.293,0.067,0.0,0.0,0.0,0.013,-0.001,0.257,0.316,0.314,0.63,0.053,0.107,0.0,0.053,0.31,3.83,0.269,0.417,0.056999999999999995,0.059,0.0,0.16,0.067,0.222,0.638,0.296,0.6153846153846154,0.8888888888888888,1.5042735042735043,0.7515609756097559,0.2650975609756097,0.34326829268292675,0.4082926829268293,0.06809756097560977,0.08863414634146344,0.009731707317073176
259,0.62,0.207,0.017,0.0,0.008,0.017,0.006,0.306,0.366,0.676,1.042,0.149,0.083,0.05,0.19,0.298,3.89,0.429,0.474,0.37000000000000005,0.06,0.074,0.157,0.074,0.676,1.012,0.444,0.25,0.36666666666666664,0.6166666666666667,0.8648181818181818,0.28154545454545454,0.34240909090909094,0.5224090909090908,0.08477272727272728,0.08222727272727273,0.026727272727272742
260,0.487,0.224,0.0,0.013,0.0,0.0,0.016,0.415,0.513,0.569,1.0819999999999999,0.066,0.105,0.0,0.105,0.456,3.99,0.424,1.571,0.15399999999999997,0.09800000000000003,0.013,0.092,0.145,0.296,1.07,0.489,0.3125,0.3333333333333333,0.6458333333333333,1.005,0.381125,0.470625,0.5343749999999999,0.05999999999999999,0.105125,0.0
261,0.132,0.0,0.0,0.0,0.0,0.0,-0.01,0.135,0.158,0.135,0.29300000000000004,0.0,0.079,0.0,0.0,0.147,3.18,0.118,0.333,0.0,0.022999999999999993,0.0,0.079,0.026,0.0,0.303,0.137,0.42857142857142855,0.3333333333333333,0.7619047619047619,0.42510000000000003,0.1965,0.2152,0.20990000000000003,0.0,0.1072,0.0
262,0.531,0.188,0.01,0.0,0.01,0.0,-0.001,0.292,0.34,0.573,0.913,0.135,0.042,0.01,0.115,0.271,3.78,0.372,0.462,0.28099999999999997,0.04800000000000004,0.073,0.135,0.062,0.423,0.918,0.387,0.16666666666666666,0.2777777777777778,0.4444444444444444,0.8170000000000001,0.27057894736842103,0.318421052631579,0.498578947368421,0.12105263157894738,0.07115789473684211,0.01642105263157895
263,0.478,0.152,0.043,0.022,0.0,0.0,0.009,0.386,0.413,0.5,0.913,0.0,0.196,0.0,0.087,0.425,3.54,0.378,0.5,0.11399999999999999,0.02699999999999997,0.0,0.087,0.043,0.235,0.939,0.4,0.2,0.4666666666666667,0.6666666666666667,0.8502500000000001,0.34475,0.369625,0.48062499999999997,0.0,0.162125,0.0
264,0.385,0.128,0.0,0.0,0.0,0.0,-0.006,0.257,0.295,0.405,0.7,0.077,0.077,0.038,0.064,0.314,3.82,0.343,0.2,0.14800000000000002,0.03799999999999998,0.038,0.256,0.051,0.263,0.705,0.305,0.5217391304347826,1.0,1.5217391304347827,0.8485681818181816,0.2959090909090908,0.34600000000000003,0.5025681818181817,0.09122727272727273,0.10772727272727273,0.03652272727272725
265,0.302,0.075,0.0,0.0,0.0,0.0,0.015,0.275,0.302,0.314,0.616,0.019,0.094,0.0,0.038,0.341,3.87,0.288,0.2,0.03899999999999998,0.02699999999999997,0.0,0.189,0.038,0.143,0.623,0.278,0.2857142857142857,0.46153846153846156,0.7472527472527473,0.6018000000000001,0.2432,0.2732,0.3286,0.034199999999999994,0.0724,0.0046
266,0.383,0.064,0.035,0.021,0.0,0.0,0.003,0.299,0.347,0.403,0.75,0.035,0.092,0.0,0.064,0.371,4.3,0.342,0.25,0.10400000000000004,0.04799999999999999,0.007,0.199,0.05,0.225,0.771,0.341,0.34375,0.4,0.74375,0.6704324324324326,0.27016216216216216,0.343054054054054,0.3273783783783783,0.01186486486486487,0.11429729729729732,0.0
267,0.424,0.141,0.061,0.0,0.0,0.0,0.005,0.29,0.333,0.452,0.785,0.03,0.081,0.0,0.091,0.362,3.78,0.368,0.273,0.16200000000000003,0.04300000000000004,0.02,0.222,0.061,0.333,0.821,0.341,0.23076923076923078,0.2222222222222222,0.452991452991453,0.7351666666666666,0.28150000000000003,0.33123809523809516,0.40392857142857136,0.04278571428571428,0.10492857142857147,0.007333333333333335
268,0.375,0.106,0.029,0.0,0.0,0.0,-0.002,0.297,0.324,0.386,0.71,0.029,0.125,0.01,0.048,0.4,3.46,0.371,0.103,0.08900000000000002,0.027000000000000024,0.019,0.279,0.029,0.167,0.71,0.318,0.2631578947368421,0.2777777777777778,0.5409356725146199,0.7092083333333333,0.289375,0.32233333333333336,0.3868750000000001,0.03345833333333335,0.09970833333333334,0.0045
269,0.584,0.156,0.013,0.0,0.013,0.0,0.009,0.358,0.436,0.672,1.108,0.052,0.052,0.0,0.117,0.36,3.78,0.464,0.75,0.31400000000000006,0.07800000000000001,0.078,0.156,0.117,0.375,1.095,0.469,0.3793103448275862,0.43478260869565216,0.8140929535232384,0.8399117647058825,0.29317647058823526,0.36238235294117654,0.477529411764706,0.03211764705882354,0.08755882352941177,0.002647058823529411
270,0.598,0.168,0.0,0.0,0.019,0.0,0.01,0.402,0.444,0.66,1.104,0.112,0.131,0.028,0.14,0.453,4.08,0.496,0.421,0.258,0.04199999999999998,0.047,0.178,0.075,0.385,1.097,0.47,0.5,0.7727272727272727,1.2727272727272727,0.9819047619047618,0.3269285714285714,0.414595238095238,0.5673095238095238,0.12857142857142856,0.10261904761904768,0.0413095238095238
271,0.273,0.078,0.0,0.0,0.013,0.013,-0.007,0.268,0.321,0.296,0.617,0.078,0.104,0.0,0.026,0.302,4.19,0.255,0.556,0.02799999999999997,0.05299999999999999,0.0,0.117,0.065,0.105,0.635,0.291,0.3611111111111111,0.27586206896551724,0.6369731800766283,0.7341111111111113,0.284037037037037,0.3472962962962964,0.3868148148148148,0.060592592592592594,0.11503703703703702,0.003962962962962963
272,0.391,0.174,0.043,0.0,0.0,0.022,0.011,0.308,0.413,0.462,0.875,0.109,0.13,0.0,0.087,0.344,3.65,0.345,1.167,0.15400000000000003,0.10499999999999998,0.022,0.13,0.152,0.333,0.878,0.398,0.5263157894736842,0.7058823529411765,1.2321981424148607,0.8318857142857142,0.32448571428571416,0.4096857142857143,0.4222,0.040371428571428544,0.14134285714285716,0.003828571428571428
